time,T2M,RH2M,WS10M,PS,ALLSKY_SFC_SW_DWN
2020120711,28.55,19.05,0.99,98.12,650.03
2020120712,29.87,18.08,0.62,98.02,659.62
2020120713,30.5,17.49,0.98,97.91,590.05
2020120714,30.41,17.53,1.23,97.85,433.3
2020120715,29.69,18.08,1.43,97.83,282.45
2020120716,26.97,23.11,1.54,97.85,91.5
2020120717,23.49,27.2,2.36,97.89,0.0
2020120718,21.42,30.5,2.93,97.96,0.0
2020120719,20.13,32.78,3.27,98.01,0.0
2020120720,19.18,34.57,3.44,98.04,0.0
2020120721,18.36,36.02,3.48,98.05,0.0
2020120722,17.59,37.26,3.46,98.04,0.0
2020120723,16.87,38.58,3.45,98.01,0.0
2020120800,16.21,40.3,3.43,97.98,0.0
2020120801,15.63,42.69,3.41,97.95,0.0
2020120802,15.09,46.38,3.37,97.93,0.0
2020120803,14.59,50.81,3.32,97.91,0.0
2020120804,14.17,55.11,3.28,97.91,0.0
2020120805,13.81,59.01,3.25,97.95,0.0
2020120806,13.47,62.09,3.21,98.01,0.0
2020120807,15.07,56.93,3.27,98.08,90.43
2020120808,18.28,46.89,4.03,98.13,261.83
2020120809,21.92,37.27,2.94,98.17,432.2
2020120810,26.98,25.89,2.57,98.14,563.58
2020120811,29.22,22.21,2.85,98.05,640.53
2020120812,30.14,20.64,3.09,97.93,656.72
2020120813,30.5,19.69,3.19,97.83,589.78
2020120814,30.36,19.34,3.28,97.78,458.38
2020120815,29.65,19.68,3.27,97.75,282.62
2020120816,26.89,23.9,2.19,97.75,92.68
2020120817,23.49,28.74,2.32,97.79,0.0
2020120818,22.59,29.91,2.19,97.85,0.0
2020120819,21.91,31.07,2.04,97.9,0.0
2020120820,21.47,31.87,1.77,97.94,0.0
2020120821,21.28,32.25,1.35,97.96,0.0
2020120822,21.01,32.79,0.88,97.95,0.0
2020120823,20.67,33.47,0.44,97.93,0.0
2020120900,20.46,33.9,0.17,97.9,0.0
2020120901,19.94,34.99,0.49,97.87,0.0
2020120902,19.22,36.59,0.77,97.85,0.0
2020120903,18.32,38.62,0.99,97.82,0.0
2020120904,17.7,40.08,1.22,97.82,0.0
2020120905,16.98,41.96,1.44,97.85,0.0
2020120906,15.99,44.88,1.75,97.9,0.0
2020120907,15.98,45.63,1.97,97.96,96.3
2020120908,19.22,37.84,2.67,98.02,277.0
2020120909,22.26,32.21,2.31,98.05,448.4
2020120910,27.29,24.58,2.47,98.02,575.85
2020120911,29.1,22.84,2.61,97.93,639.85
2020120912,29.85,22.06,2.57,97.79,661.38
2020120913,30.14,21.53,2.47,97.67,593.2
2020120914,30.0,21.35,2.37,97.59,460.7
2020120915,29.33,21.65,2.29,97.55,283.27
2020120916,26.8,25.93,1.69,97.55,92.25
2020120917,24.07,29.62,2.0,97.58,0.0
2020120918,22.87,31.63,2.17,97.63,0.0
2020120919,21.78,33.94,2.33,97.68,0.0
2020120920,20.69,36.49,2.47,97.71,0.0
2020120921,19.5,39.62,2.64,97.72,0.0
2020120922,18.34,43.11,2.84,97.7,0.0
2020120923,17.28,46.72,3.08,97.69,0.0
2020121000,16.38,50.38,3.33,97.69,0.0
2020121001,15.62,54.29,3.66,97.69,0.0
2020121002,14.89,58.84,3.9,97.69,0.0
2020121003,14.17,64.05,3.93,97.69,0.0
2020121004,13.55,69.11,3.87,97.71,0.0
2020121005,13.02,73.55,3.69,97.76,0.0
2020121006,12.53,77.3,3.42,97.84,0.0
2020121007,13.6,72.62,4.05,97.9,91.05
2020121008,15.91,62.7,4.14,97.97,269.12
2020121009,19.25,50.66,3.38,98.02,441.15
2020121010,23.19,37.85,3.3,98.0,571.47
2020121011,26.4,27.96,2.44,97.91,643.5
2020121012,27.73,24.36,1.79,97.79,640.28
2020121013,28.23,22.86,1.6,97.67,570.1
2020121014,28.18,22.42,1.62,97.61,440.98
2020121015,27.55,22.79,1.89,97.57,266.92
2020121016,24.88,27.87,1.92,97.57,85.05
2020121017,21.04,35.24,2.97,97.61,0.0
2020121018,19.81,39.32,3.4,97.68,0.0
2020121019,18.99,43.33,3.57,97.75,0.0
2020121020,18.27,47.43,3.75,97.8,0.0
2020121021,17.64,51.6,3.98,97.82,0.0
2020121022,16.99,55.78,4.17,97.81,0.0
2020121023,16.41,59.53,4.37,97.78,0.0
2020121100,15.89,62.9,4.51,97.76,0.0
2020121101,15.27,66.33,4.44,97.73,0.0
2020121102,14.64,69.53,4.13,97.72,0.0
2020121103,14.6,69.61,4.27,97.71,0.0
2020121104,14.7,68.71,4.17,97.73,0.0
2020121105,14.65,68.12,3.82,97.76,0.0
2020121106,14.56,67.04,3.31,97.81,0.0
2020121107,15.33,62.21,3.53,97.85,67.78
2020121108,17.35,53.77,3.32,97.88,198.3
2020121109,20.71,42.78,2.33,97.9,336.25
2020121110,24.35,33.3,1.93,97.86,447.8
2020121111,26.75,28.36,2.73,97.76,603.55
2020121112,27.95,26.53,3.54,97.63,524.22
2020121113,28.38,26.08,4.05,97.51,422.02
2020121114,28.21,26.24,4.22,97.45,284.15
2020121115,27.5,26.93,4.17,97.43,154.23
2020121116,25.09,31.24,2.74,97.44,45.2
2020121117,21.63,38.21,2.85,97.49,0.0
2020121118,20.58,40.73,2.83,97.57,0.0
2020121119,19.83,42.9,2.75,97.65,0.0
2020121120,19.08,45.81,2.74,97.69,0.0
2020121121,18.31,50.22,2.85,97.69,0.0
2020121122,17.7,56.72,2.92,97.7,0.0
2020121123,17.67,62.6,3.18,97.69,0.0
2020121200,17.11,69.71,3.23,97.68,0.0
2020121201,16.24,76.61,3.01,97.68,0.0
2020121202,15.36,81.59,2.29,97.68,0.0
2020121203,14.33,86.24,1.76,97.68,0.0
2020121204,13.71,88.11,1.46,97.69,0.0
2020121205,13.29,88.56,1.37,97.74,0.0
2020121206,12.63,90.41,1.61,97.82,0.0
2020121207,13.29,85.35,2.37,97.91,70.68
2020121208,15.25,73.61,2.87,98.0,231.45
2020121209,18.64,54.54,2.98,98.05,404.65
2020121210,21.43,43.67,2.5,98.03,547.42
2020121211,23.18,38.07,1.98,97.94,637.03
2020121212,24.23,34.36,1.99,97.84,583.65
2020121213,24.65,32.02,2.37,97.75,520.15
2020121214,24.61,30.83,2.61,97.71,393.33
2020121215,24.04,31.01,2.71,97.7,227.82
2020121216,22.3,33.99,2.24,97.71,69.78
2020121217,18.64,43.13,2.69,97.75,0.0
2020121218,17.52,46.54,3.02,97.82,0.0
2020121219,16.71,49.35,3.16,97.88,0.0
2020121220,15.97,52.1,3.3,97.91,0.0
2020121221,15.29,54.78,3.47,97.91,0.0
2020121222,14.68,57.44,3.64,97.91,0.0
2020121223,14.09,60.06,3.77,97.9,0.0
2020121300,13.48,62.87,3.84,97.87,0.0
2020121301,12.87,65.74,3.84,97.86,0.0
2020121302,12.23,68.99,3.65,97.86,0.0
2020121303,11.61,72.33,3.45,97.85,0.0
2020121304,11.06,75.37,3.3,97.85,0.0
2020121305,10.54,78.18,3.1,97.89,0.0
2020121306,10.07,80.84,2.97,97.94,0.0
2020121307,11.12,75.42,3.65,98.0,67.22
2020121308,13.35,65.06,3.48,98.06,224.12
2020121309,17.12,48.67,3.18,98.1,393.9
2020121310,19.91,38.43,2.32,98.07,538.38
2020121311,21.4,35.14,1.42,97.95,618.45
2020121312,22.41,32.81,1.48,97.8,511.7
2020121313,22.85,30.79,2.02,97.68,448.17
2020121314,22.83,29.18,2.52,97.61,344.27
2020121315,22.19,28.82,2.93,97.58,193.4
2020121316,20.44,30.66,2.79,97.6,59.42
2020121317,16.58,37.32,3.03,97.64,0.0
2020121318,15.49,37.47,3.58,97.71,0.0
2020121319,14.63,37.56,3.97,97.77,0.0
2020121320,13.82,38.41,4.33,97.81,0.0
2020121321,13.05,39.78,4.54,97.84,0.0
2020121322,12.29,41.81,4.56,97.84,0.0
2020121323,11.55,44.48,4.47,97.84,0.0
2020121400,10.85,47.55,4.3,97.83,0.0
2020121401,10.23,50.56,4.13,97.82,0.0
2020121402,9.7,53.42,3.92,97.81,0.0
2020121403,9.28,56.15,3.74,97.8,0.0
2020121404,8.89,58.89,3.57,97.81,0.0
2020121405,8.56,61.37,3.43,97.85,0.0
2020121406,8.28,63.46,3.29,97.92,0.0
2020121407,9.55,58.94,4.03,98.0,60.35
2020121408,12.12,50.03,4.19,98.06,200.35
2020121409,16.25,37.36,3.9,98.1,360.92
2020121410,19.8,31.3,3.29,98.07,495.73
2020121411,21.73,30.72,2.27,97.97,575.62
2020121412,22.79,29.21,1.68,97.85,642.82
2020121413,23.27,27.69,1.51,97.75,483.42
2020121414,23.25,26.89,1.61,97.69,350.92
2020121415,22.7,27.23,1.98,97.68,202.0
2020121416,20.65,30.61,2.02,97.7,61.75
2020121417,16.81,37.8,2.97,97.74,0.0
2020121418,15.75,38.38,3.43,97.83,0.0
2020121419,14.99,38.03,3.75,97.89,0.0
2020121420,14.23,37.65,4.15,97.93,0.0
2020121421,13.53,37.38,4.65,97.94,0.0
2020121422,12.69,37.89,4.85,97.94,0.0
2020121423,11.86,38.89,4.84,97.94,0.0
2020121500,11.12,40.24,4.81,97.93,0.0
2020121501,10.51,41.78,4.85,97.92,0.0
2020121502,9.88,43.45,4.44,97.91,0.0
2020121503,9.27,45.26,3.88,97.9,0.0
2020121504,8.77,46.82,3.46,97.91,0.0
2020121505,8.36,47.88,3.17,97.95,0.0
2020121506,8.04,48.52,3.01,98.01,0.0
2020121507,9.09,44.95,3.73,98.08,48.38
2020121508,11.2,39.05,3.83,98.14,161.25
2020121509,14.73,33.64,3.88,98.18,297.85
2020121510,18.28,33.71,3.4,98.17,427.75
2020121511,20.15,33.7,2.08,98.11,455.6
2020121512,21.25,33.38,1.29,98.02,555.83
2020121513,21.79,32.87,1.45,97.94,479.6
2020121514,21.87,32.46,2.08,97.9,355.0
2020121515,21.37,32.92,2.63,97.91,221.65
2020121516,19.52,36.15,2.38,97.94,72.75
2020121517,16.14,43.22,3.08,97.99,0.0
2020121518,15.24,43.73,3.62,98.05,0.0
2020121519,14.48,44.24,4.04,98.11,0.0
2020121520,13.68,45.32,4.49,98.15,0.0
2020121521,12.78,47.01,4.84,98.18,0.0
2020121522,11.81,49.21,4.82,98.19,0.0
2020121523,10.94,51.29,4.61,98.19,0.0
2020121600,10.21,53.22,4.5,98.19,0.0
2020121601,9.6,54.92,4.51,98.2,0.0
2020121602,9.02,56.43,4.14,98.21,0.0
2020121603,8.46,57.91,3.72,98.22,0.0
2020121604,7.99,59.22,3.43,98.24,0.0
2020121605,7.58,60.48,3.23,98.3,0.0
2020121606,7.21,61.3,3.07,98.37,0.0
2020121607,8.36,56.0,3.72,98.43,64.4
2020121608,10.74,47.38,4.09,98.5,218.45
2020121609,14.47,37.1,3.88,98.54,388.3
2020121610,18.19,30.7,3.64,98.52,532.55
2020121611,20.03,29.43,2.93,98.43,608.65
2020121612,21.19,28.49,2.4,98.32,592.85
2020121613,21.73,27.3,2.4,98.23,531.15
2020121614,21.64,26.71,2.76,98.18,434.73
2020121615,20.98,27.11,3.23,98.17,240.3
2020121616,18.69,30.96,2.73,98.18,76.53
2020121617,15.06,38.55,3.4,98.24,0.0
2020121618,14.24,39.7,4.21,98.31,0.0
2020121619,13.49,40.29,4.87,98.37,0.0
2020121620,12.42,41.26,4.88,98.41,0.0
2020121621,11.43,41.96,4.73,98.44,0.0
2020121622,10.54,42.66,4.47,98.43,0.0
2020121623,9.74,43.7,4.28,98.42,0.0
2020121700,9.12,44.86,4.3,98.39,0.0
2020121701,8.55,46.48,4.21,98.38,0.0
2020121702,7.87,48.67,3.92,98.37,0.0
2020121703,7.18,51.17,3.68,98.35,0.0
2020121704,6.53,53.68,3.47,98.37,0.0
2020121705,5.87,56.05,3.26,98.42,0.0
2020121706,5.25,58.37,3.09,98.48,0.0
2020121707,6.34,53.82,3.42,98.54,66.82
2020121708,8.81,45.07,3.52,98.59,231.38
2020121709,12.26,34.7,2.95,98.61,405.48
2020121710,15.74,23.61,2.95,98.57,553.03
2020121711,18.13,17.69,2.37,98.47,648.42
2020121712,19.37,14.6,2.51,98.34,676.9
2020121713,19.95,12.72,3.05,98.24,612.22
2020121714,19.99,11.8,3.52,98.16,482.73
2020121715,19.44,11.65,3.73,98.13,303.27
2020121716,16.88,14.34,2.79,98.13,107.22
2020121717,12.34,20.22,3.32,98.15,0.0
2020121718,11.1,22.91,3.5,98.21,0.0
2020121719,10.22,25.95,3.51,98.26,0.0
2020121720,9.41,29.4,3.49,98.28,0.0
2020121721,8.68,32.71,3.46,98.27,0.0
2020121722,8.01,35.69,3.38,98.25,0.0
2020121723,7.43,37.88,3.28,98.22,0.0
2020121800,6.94,39.32,3.17,98.17,0.0
2020121801,6.51,40.32,3.08,98.12,0.0
2020121802,6.13,41.21,2.96,98.09,0.0
2020121803,5.8,42.16,2.8,98.08,0.0
2020121804,5.58,42.64,2.6,98.11,0.0
2020121805,5.33,43.41,2.5,98.16,0.0
2020121806,4.97,44.54,2.56,98.21,0.0
2020121807,6.26,41.08,2.36,98.27,81.28
2020121808,9.98,32.05,2.91,98.34,272.25
2020121809,13.4,25.58,2.27,98.41,461.48
2020121810,17.56,17.7,2.67,98.41,607.95
2020121811,19.47,14.79,2.6,98.34,679.2
2020121812,20.77,13.18,2.71,98.24,700.9
2020121813,21.54,12.62,2.91,98.15,633.3
2020121814,21.75,12.82,2.94,98.11,501.02
2020121815,21.32,13.65,2.84,98.08,318.67
2020121816,18.54,18.21,2.09,98.08,116.8
2020121817,14.9,23.05,2.64,98.12,0.0
2020121818,13.51,25.74,2.94,98.18,0.0
2020121819,12.58,27.8,3.08,98.2,0.0
2020121820,11.76,29.8,3.16,98.23,0.0
2020121821,10.99,31.48,3.2,98.23,0.0
2020121822,10.3,33.09,3.22,98.23,0.0
2020121823,9.64,34.71,3.22,98.21,0.0
2020121900,9.05,36.11,3.19,98.19,0.0
2020121901,8.51,37.59,3.15,98.18,0.0
2020121902,7.95,39.05,3.19,98.17,0.0
2020121903,7.44,40.57,3.26,98.15,0.0
2020121904,6.99,41.84,3.28,98.15,0.0
2020121905,6.6,43.0,3.26,98.18,0.0
2020121906,6.28,43.99,3.2,98.25,0.0
2020121907,7.84,39.7,2.77,98.32,80.82
2020121908,12.02,30.13,3.34,98.39,269.35
2020121909,15.28,24.56,2.39,98.44,452.95
2020121910,20.14,17.14,2.68,98.41,593.9
2020121911,22.61,14.14,2.52,98.32,676.12
2020121912,24.1,12.86,2.19,98.22,695.78
2020121913,25.04,12.2,2.03,98.15,625.92
2020121914,25.2,12.17,2.15,98.1,493.85
2020121915,24.61,12.51,2.44,98.08,312.35
2020121916,21.12,17.27,2.24,98.1,115.0
2020121917,16.87,21.64,3.04,98.17,0.0
2020121918,15.28,23.7,3.46,98.24,0.0
2020121919,14.28,25.38,3.63,98.29,0.0
2020121920,13.41,26.97,3.66,98.3,0.0
2020121921,12.61,28.74,3.65,98.31,0.0
2020121922,12.0,30.25,3.56,98.3,0.0
2020121923,11.47,31.68,3.39,98.3,0.0
2020122000,10.93,32.95,3.24,98.28,0.0
2020122001,10.41,34.24,3.1,98.27,0.0
2020122002,9.9,35.42,2.99,98.26,0.0
2020122003,9.27,36.81,2.96,98.25,0.0
2020122004,8.62,38.47,3.02,98.25,0.0
2020122005,8.09,40.03,3.17,98.28,0.0
2020122006,7.78,41.21,3.29,98.34,0.0
2020122007,9.69,36.77,2.97,98.42,69.95
2020122008,13.16,29.86,4.06,98.49,243.12
2020122009,15.37,26.34,3.35,98.52,418.17
2020122010,18.74,21.34,3.2,98.51,552.53
2020122011,21.9,16.88,3.3,98.42,646.47
2020122012,23.76,14.53,2.83,98.3,572.12
2020122013,24.47,13.7,2.64,98.19,474.95
2020122014,24.24,13.88,2.5,98.12,366.98
2020122015,23.26,15.33,1.94,98.1,230.05
2020122016,20.28,20.24,1.98,98.1,87.5
2020122017,17.76,22.99,2.49,98.12,0.0
2020122018,16.53,25.29,2.7,98.16,0.0
2020122019,15.62,27.34,2.68,98.21,0.0
2020122020,14.74,29.23,2.58,98.25,0.0
2020122021,13.99,31.08,2.53,98.27,0.0
2020122022,13.28,32.96,2.52,98.25,0.0
2020122023,12.41,34.97,2.6,98.17,0.0
2020122100,11.76,36.14,2.61,98.12,0.0
2020122101,11.45,36.53,2.48,98.09,0.0
2020122102,11.47,36.01,2.28,98.07,0.0
2020122103,11.31,36.04,2.11,98.06,0.0
2020122104,10.77,37.0,2.07,98.07,0.0
2020122105,10.11,38.68,2.13,98.11,0.0
2020122106,9.33,40.92,2.34,98.17,0.0
2020122107,9.78,40.23,2.49,98.2,73.1
2020122108,13.36,32.27,3.0,98.23,249.38
2020122109,15.4,28.56,2.36,98.26,432.85
2020122110,19.06,22.5,1.87,98.24,581.12
2020122111,22.3,17.01,1.26,98.15,642.88
2020122112,23.69,14.93,1.13,98.04,656.17
2020122113,24.26,14.15,1.27,97.93,610.22
2020122114,24.48,13.85,1.44,97.87,466.6
2020122115,23.96,14.29,1.49,97.84,284.23
2020122116,21.58,18.15,1.34,97.83,101.2
2020122117,19.52,19.92,1.68,97.85,0.0
2020122118,18.57,21.15,1.85,97.91,0.0
2020122119,17.78,22.23,1.93,97.95,0.0
2020122120,16.88,23.62,2.09,97.97,0.0
2020122121,15.9,25.23,2.27,97.97,0.0
2020122122,14.75,27.25,2.5,97.93,0.0
2020122123,13.77,29.22,2.71,97.9,0.0
2020122200,13.09,30.75,2.87,97.87,0.0
2020122201,12.55,32.06,3.04,97.84,0.0
2020122202,11.86,33.65,3.15,97.81,0.0
2020122203,11.52,34.53,3.11,97.81,0.0
2020122204,10.93,36.03,3.12,97.81,0.0
2020122205,9.94,38.52,3.16,97.87,0.0
2020122206,9.4,40.1,3.15,97.95,0.0
2020122207,10.73,36.84,2.96,98.02,60.9
2020122208,15.03,28.08,3.96,98.07,240.18
2020122209,18.09,23.43,3.22,98.11,419.2
2020122210,22.86,16.88,3.05,98.08,588.83
2020122211,24.99,14.55,2.43,98.0,660.53
2020122212,25.88,13.87,2.04,97.88,669.05
2020122213,26.21,13.54,1.97,97.76,606.67
2020122214,26.13,13.41,2.05,97.68,477.02
2020122215,25.43,13.83,2.25,97.64,301.55
2020122216,22.1,18.54,2.15,97.63,112.38
2020122217,17.74,23.22,3.13,97.64,0.0
2020122218,16.69,24.66,3.54,97.69,0.0
2020122219,16.27,25.51,3.63,97.73,0.0
2020122220,15.36,27.4,3.67,97.75,0.0
2020122221,14.04,30.24,3.63,97.76,0.0
2020122222,13.0,32.67,3.55,97.76,0.0
2020122223,12.01,35.08,3.51,97.74,0.0
2020122300,11.26,36.86,3.48,97.72,0.0
2020122301,10.67,38.2,3.46,97.69,0.0
2020122302,10.2,39.28,3.51,97.66,0.0
2020122303,9.81,40.31,3.59,97.65,0.0
2020122304,9.4,41.7,3.61,97.64,0.0
2020122305,9.0,43.4,3.59,97.67,0.0
2020122306,8.61,45.29,3.57,97.74,0.0
2020122307,10.03,41.83,3.77,97.82,57.9
2020122308,13.26,34.32,4.82,97.9,235.48
2020122309,16.73,27.87,4.12,97.94,411.95
2020122310,20.52,22.17,4.22,97.91,583.65
2020122311,23.9,17.72,3.13,97.82,656.03
2020122312,25.75,15.66,1.99,97.7,662.83
2020122313,26.38,15.02,1.38,97.6,599.97
2020122314,26.28,14.96,1.14,97.53,442.45
2020122315,25.61,15.51,1.32,97.49,296.77
2020122316,22.41,20.53,1.72,97.48,109.1
2020122317,18.47,25.23,2.84,97.51,0.0
2020122318,16.7,28.48,3.53,97.57,0.0
2020122319,15.7,30.9,3.86,97.63,0.0
2020122320,14.73,33.56,3.89,97.68,0.0
2020122321,13.74,36.29,3.75,97.71,0.0
2020122322,12.77,38.88,3.55,97.72,0.0
2020122323,11.93,41.19,3.42,97.71,0.0
2020122400,11.22,42.94,3.33,97.7,0.0
2020122401,10.6,44.5,3.3,97.69,0.0
2020122402,10.1,45.62,3.37,97.67,0.0
2020122403,9.69,46.5,3.46,97.66,0.0
2020122404,9.29,47.38,3.51,97.69,0.0
2020122405,8.9,48.26,3.53,97.75,0.0
2020122406,8.53,49.38,3.5,97.83,0.0
2020122407,9.65,45.69,4.04,97.9,58.95
2020122408,12.21,38.67,4.73,97.96,224.2
2020122409,15.5,31.77,4.2,97.99,398.62
2020122410,19.94,25.42,5.12,97.96,546.78
2020122411,22.86,22.47,4.15,97.88,647.0
2020122412,24.38,20.99,2.94,97.76,630.58
2020122413,25.04,20.26,2.08,97.66,569.58
2020122414,25.09,20.04,1.99,97.59,443.02
2020122415,24.53,20.61,2.34,97.58,272.33
2020122416,21.29,26.14,2.32,97.6,97.93
2020122417,17.49,32.58,3.38,97.64,0.0
2020122418,16.55,34.61,3.85,97.72,0.0
2020122419,15.98,35.74,4.23,97.78,0.0
2020122420,15.32,36.86,4.56,97.85,0.0
2020122421,14.47,38.47,4.66,97.88,0.0
2020122422,13.62,40.15,4.67,97.88,0.0
2020122423,12.8,41.83,4.55,97.88,0.0
2020122500,12.05,43.16,4.38,97.87,0.0
2020122501,11.47,44.15,4.36,97.86,0.0
2020122502,10.91,45.09,4.2,97.84,0.0
2020122503,10.32,46.27,3.96,97.83,0.0
2020122504,9.84,47.15,3.81,97.85,0.0
2020122505,9.43,47.83,3.7,97.91,0.0
2020122506,9.07,48.5,3.66,97.98,0.0
2020122507,10.1,44.91,4.24,98.06,58.35
2020122508,12.56,38.07,4.8,98.13,226.18
2020122509,15.83,31.16,4.0,98.17,405.48
2020122510,20.63,24.79,4.32,98.14,547.1
2020122511,23.67,23.25,3.85,98.03,619.45
2020122512,25.04,22.48,3.0,97.91,623.7
2020122513,25.72,21.8,2.18,97.81,561.58
2020122514,25.68,21.65,1.7,97.74,434.98
2020122515,25.04,22.19,1.78,97.71,265.33
2020122516,21.66,27.99,1.99,97.7,95.47
2020122517,18.16,33.88,3.07,97.73,0.0
2020122518,16.9,36.14,3.57,97.78,0.0
2020122519,16.1,36.93,3.75,97.82,0.0
2020122520,15.26,37.36,3.83,97.85,0.0
2020122521,14.42,38.02,3.85,97.86,0.0
2020122522,13.68,38.78,3.81,97.86,0.0
2020122523,12.96,40.01,3.71,97.82,0.0
2020122600,12.39,41.09,3.6,97.79,0.0
2020122601,11.95,42.06,3.46,97.78,0.0
2020122602,11.55,42.84,3.29,97.76,0.0
2020122603,11.15,43.39,3.16,97.75,0.0
2020122604,10.64,44.16,3.1,97.76,0.0
2020122605,9.98,45.66,3.1,97.8,0.0
2020122606,9.38,47.7,3.09,97.86,0.0
2020122607,10.42,45.14,3.18,97.93,51.08
2020122608,13.14,38.57,4.02,98.0,201.4
2020122609,16.33,32.42,3.16,98.04,369.65
2020122610,20.78,26.31,2.77,98.0,514.42
2020122611,24.71,22.47,2.08,97.9,601.22
2020122612,26.15,20.97,2.22,97.79,603.38
2020122613,26.69,20.16,2.53,97.71,542.53
2020122614,26.58,20.01,2.62,97.64,422.05
2020122615,25.84,20.71,2.56,97.62,258.15
2020122616,22.86,25.77,1.89,97.62,95.65
2020122617,20.07,29.92,2.13,97.66,0.0
2020122618,18.81,32.31,2.21,97.73,0.0
2020122619,17.91,34.14,2.16,97.79,0.0
2020122620,17.01,35.9,2.12,97.83,0.0
2020122621,16.09,37.74,2.17,97.86,0.0
2020122622,15.31,39.3,2.22,97.84,0.0
2020122623,14.68,40.73,2.23,97.79,0.0
2020122700,14.25,41.86,2.15,97.75,0.0
2020122701,13.92,42.84,2.1,97.7,0.0
2020122702,13.82,43.3,1.97,97.66,0.0
2020122703,13.76,43.55,1.86,97.62,0.0
2020122704,13.55,44.44,1.79,97.61,0.0
2020122705,13.49,44.73,1.77,97.63,0.0
2020122706,13.28,45.47,1.81,97.68,0.0
2020122707,13.1,46.24,1.98,97.72,46.22
2020122708,16.04,38.34,3.02,97.76,197.1
2020122709,18.84,31.92,3.68,97.79,382.62
2020122710,22.76,24.5,5.39,97.76,553.33
2020122711,23.85,22.12,6.41,97.66,633.83
2020122712,24.19,20.41,7.27,97.54,655.33
2020122713,24.0,18.64,7.94,97.44,599.97
2020122714,23.3,16.49,8.3,97.39,456.85
2020122715,21.98,13.85,8.36,97.38,280.8
2020122716,19.41,12.0,6.99,97.43,105.07
2020122717,15.19,13.43,5.02,97.53,0.0
2020122718,12.95,14.81,4.68,97.64,0.0
2020122719,11.09,16.99,3.94,97.71,0.0
2020122720,9.71,18.9,3.56,97.76,0.0
2020122721,8.71,20.36,3.32,97.76,0.0
2020122722,8.14,21.31,2.96,97.76,0.0
2020122723,8.25,20.85,2.37,97.72,0.0
2020122800,8.65,20.01,1.72,97.69,0.0
2020122801,8.8,19.67,1.14,97.67,0.0
2020122802,8.55,20.14,0.79,97.66,0.0
2020122803,7.76,21.25,1.0,97.66,0.0
2020122804,6.59,23.35,1.59,97.68,0.0
2020122805,5.14,26.2,2.22,97.76,0.0
2020122806,4.0,28.4,2.67,97.85,0.0
2020122807,5.03,26.8,2.65,97.93,68.3
2020122808,8.91,20.42,3.66,98.02,261.83
2020122809,12.6,16.19,2.96,98.09,451.83
2020122810,17.02,12.26,2.43,98.08,606.22
2020122811,18.81,10.87,1.74,98.01,700.78
2020122812,19.84,9.98,1.06,97.92,720.78
2020122813,20.39,9.38,0.49,97.84,658.17
2020122814,20.48,9.13,0.32,97.79,529.28
2020122815,20.02,9.32,0.66,97.78,346.6
2020122816,18.0,12.55,1.04,97.79,146.05
2020122817,15.25,14.05,1.72,97.84,0.0
2020122818,13.31,16.05,2.32,97.9,0.0
2020122819,11.5,18.54,2.83,97.95,0.0
2020122820,10.07,21.17,3.16,97.97,0.0
2020122821,8.94,23.94,3.34,98.0,0.0
2020122822,7.96,27.35,3.47,98.0,0.0
2020122823,7.12,31.15,3.59,97.99,0.0
2020122900,6.4,35.01,3.63,97.97,0.0
2020122901,5.77,38.44,3.61,97.96,0.0
2020122902,5.16,41.17,3.54,97.94,0.0
2020122903,4.64,43.23,3.47,97.92,0.0
2020122904,4.19,44.81,3.41,97.93,0.0
2020122905,3.8,45.88,3.32,97.97,0.0
2020122906,3.49,46.33,3.17,98.05,0.0
2020122907,5.07,41.14,2.67,98.12,69.9
2020122908,9.12,30.91,3.14,98.19,268.58
2020122909,12.39,24.88,2.13,98.25,465.58
2020122910,17.72,15.47,1.94,98.23,623.85
2020122911,19.67,12.65,2.59,98.15,703.55
2020122912,20.44,11.86,2.89,98.04,715.85
2020122913,20.75,11.62,3.14,97.97,654.45
2020122914,20.57,11.88,3.26,97.93,524.5
2020122915,19.81,12.79,3.39,97.92,342.77
2020122916,16.96,16.84,2.6,97.94,133.32
2020122917,12.45,24.28,3.36,97.98,4.4
2020122918,11.26,28.87,3.66,98.05,0.0
2020122919,10.44,33.73,3.75,98.09,0.0
2020122920,9.68,38.9,3.85,98.11,0.0
2020122921,8.98,43.39,3.92,98.13,0.0
2020122922,8.26,46.85,3.92,98.13,0.0
2020122923,7.54,49.66,3.85,98.12,0.0
2020123000,6.92,52.13,3.73,98.12,0.0
2020123001,6.53,53.71,3.6,98.13,0.0
2020123002,6.04,55.73,3.41,98.13,0.0
2020123003,5.6,57.62,3.2,98.12,0.0
2020123004,5.22,59.52,3.09,98.12,0.0
2020123005,4.79,61.72,3.02,98.16,0.0
2020123006,4.23,64.6,3.04,98.2,0.0
2020123007,5.55,59.29,3.02,98.25,66.35
2020123008,8.53,48.63,3.84,98.31,258.83
2020123009,11.93,38.98,3.31,98.35,448.77
2020123010,16.01,27.65,3.76,98.33,596.67
2020123011,18.0,22.3,3.18,98.25,684.33
2020123012,19.27,18.96,2.98,98.17,694.75
2020123013,19.86,17.25,3.08,98.11,635.17
2020123014,19.9,16.66,3.38,98.07,510.3
2020123015,19.3,17.15,3.89,98.04,330.83
2020123016,16.75,20.87,3.28,98.05,127.15
